"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHN","China (People's Republic of)","EXC","Exchange rates","1994","1994",,,"0","Units",,,8.61874266666667,,
"CHN","China (People's Republic of)","EXC","Exchange rates","1995","1995",,,"0","Units",,,8.35141666666667,,
"CHN","China (People's Republic of)","EXC","Exchange rates","1996","1996",,,"0","Units",,,8.314175,,
"CHN","China (People's Republic of)","EXC","Exchange rates","1997","1997",,,"0","Units",,,8.28981666666667,,
"CHN","China (People's Republic of)","EXC","Exchange rates","1998","1998",,,"0","Units",,,8.27895833333333,,
"CHN","China (People's Republic of)","EXC","Exchange rates","1999","1999",,,"0","Units",,,8.27825,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2000","2000",,,"0","Units",,,8.27850416666667,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2001","2001",,,"0","Units",,,8.27706833333333,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2002","2002",,,"0","Units",,,8.2769575,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2003","2003",,,"0","Units",,,8.27703666666667,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2004","2004",,,"0","Units",,,8.27680083333333,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2005","2005",,,"0","Units",,,8.19431666666667,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2006","2006",,,"0","Units",,,7.97343833333333,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2007","2007",,,"0","Units",,,7.6075325,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2008","2008",,,"0","Units",,,6.948655,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2009","2009",,,"0","Units",,,6.83141605176666,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2010","2010",,,"0","Units",,,6.7702690287094,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2011","2011",,,"0","Units",,,6.46146132655007,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2012","2012",,,"0","Units",,,6.31233282683186,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2013","2013",,,"0","Units",,,6.19575834608231,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2014","2014",,,"0","Units",,,6.14343409448867,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2015","2015",,,"0","Units",,,6.22748867298455,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2016","2016",,,"0","Units",,,6.6444778294468,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2017","2017",,,"0","Units",,,6.75875508633597,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2018","2018",,,"0","Units",,,6.61595717735439,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2019","2019",,,"0","Units",,,6.90838500992901,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2020","2020",,,"0","Units",,,6.90076726944925,,
"CHN","China (People's Republic of)","EXC","Exchange rates","2021","2021",,,"0","Units",,,6.44897518024316,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1970","1970",,,"0","Units",,,2.16695179190244,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1971","1971",,,"0","Units",,,2.42582115674224,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1972","1972",,,"0","Units",,,2.82479235229588,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1973","1973",,,"0","Units",,,3.68986285465496,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1974","1974",,,"0","Units",,,4.2897054142943,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1975","1975",,,"0","Units",,,4.08948840269781,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1976","1976",,,"0","Units",,,3.92491467576792,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1977","1977",,,"0","Units",,,3.73846153846154,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1978","1978",,,"0","Units",,,3.9633566205453,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1979","1979",,,"0","Units",,,5.17985611510791,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1980","1980",,,"0","Units",,,5.91812712529427,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1981","1981",,,"0","Units",,,7.60363061712387,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1982","1982",,,"0","Units",,,7.96013622659768,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1983","1983",,,"0","Units",,,7.20474862562075,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1984","1984",,,"0","Units",,,7.91736456687504,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1985","1985",,,"0","Units",,,8.32711297944829,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1986","1986",,,"0","Units",,,8.71921040457971,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1987","1987",,,"0","Units",,,10.4169804346755,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1988","1988",,,"0","Units",,,11.014894798556,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1989","1989",,,"0","Units",,,9.02736700873706,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1990","1990",,,"0","Units",,,12.4515820568116,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1991","1991",,,"0","Units",,,13.4361361653397,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1992","1992",,,"0","Units",,,13.5555598742393,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1993","1993",,,"0","Units",,,11.9978934886694,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1994","1994",,,"0","Units",,,18.5367296427654,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1995","1995",,,"0","Units",,,17.9516604363555,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1996","1996",,,"0","Units",,,17.9233029398331,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1997","1997",,,"0","Units",,,19.4931753371386,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1998","1998",,,"0","Units",,,18.3423231039198,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","1999","1999",,,"0","Units",,,18.1626913003343,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2000","2000",,,"0","Units",,,20.8934529981522,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2001","2001",,,"0","Units",,,20.3119045651799,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2002","2002",,,"0","Units",,,22.6447502822111,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2003","2003",,,"0","Units",,,26.9807633930521,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2004","2004",,,"0","Units",,,31.0613300774468,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2005","2005",,,"0","Units",,,33.8191241300264,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2006","2006",,,"0","Units",,,36.0277903695113,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2007","2007",,,"0","Units",,,35.3902283182453,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2008","2008",,,"0","Units",,,32.5303109433958,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2009","2009",,,"0","Units",,,24.4947715567961,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2010","2010",,,"0","Units",,,26.3254794206435,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2011","2011",,,"0","Units",,,26.5681882841381,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2012","2012",,,"0","Units",,,25.4925200211668,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2013","2013",,,"0","Units",,,24.5992556620714,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2014","2014",,,"0","Units",,,24.0953913268178,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2015","2015",,,"0","Units",,,21.9794146313421,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2016","2016",,,"0","Units",,,19.584378997129,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2017","2017",,,"0","Units",,,19.6922757669139,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2018","2018",,,"0","Units",,,19.1121041431179,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2019","2019",,,"0","Units",,,18.4151909276046,,
"CHN","China (People's Republic of)","P6S","Exports of goods and services, percentage of GDP","2020","2020",,,"0","Units",,,18.4969182646218,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1970","1970",,,"0","Units",,,2.0660613238584,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1971","1971",,,"0","Units",,,1.79087467947413,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1972","1972",,,"0","Units",,,2.103902209685,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1973","1973",,,"0","Units",,,3.15289166243379,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1974","1974",,,"0","Units",,,4.53371998443965,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1975","1975",,,"0","Units",,,4.06645829906235,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1976","1976",,,"0","Units",,,3.6304624238774,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1977","1977",,,"0","Units",,,3.42769230769231,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1978","1978",,,"0","Units",,,4.27324870198712,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1979","1979",,,"0","Units",,,5.66760151201073,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1980","1980",,,"0","Units",,,6.23855610776877,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1981","1981",,,"0","Units",,,7.25718221970096,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1982","1982",,,"0","Units",,,6.26527059217628,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1983","1983",,,"0","Units",,,6.36109983557275,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1984","1984",,,"0","Units",,,7.90010029539053,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1985","1985",,,"0","Units",,,12.3616701835367,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1986","1986",,,"0","Units",,,11.1783179776797,,
"CHN","China (People's Republic of)","P7S","Imports of goods and services, percentage of GDP","1987","1987",,,"0","Units",,,10.3280138977872,,
