"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.8268,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.3389,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.0945,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.0567,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.0535,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.2757,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.5011,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.8791,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.4864,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.3546,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.4981,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.627,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.0734,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.1686,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.0301,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.199,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.3504,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.3423,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.3605,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.4562,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.4725,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","EA19","Euro area (19 countries)","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.4922,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2003","2003","PC","Percentage","0","Units",,,15.23316,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2004","2004","PC","Percentage","0","Units",,,14.32949,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2005","2005","PC","Percentage","0","Units",,,11.64633,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.176215,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2007","2007","PC","Percentage","0","Units",,,10.0247,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2008","2008","PC","Percentage","0","Units",,,11.90042,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.560506,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2010","2010","PC","Percentage","0","Units",,,8.476134,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.103227,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.820576,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.497984,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.056633,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.871916,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.9225,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2017","2017","PC","Percentage","0","Units",,,6.816667,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2018","2018","PC","Percentage","0","Units",,,7.009167,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2019","2019","PC","Percentage","0","Units",,,6.4975,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.333333,,
"IRLT","Long-term interest rates, Per cent per annum","COL","Colombia","A","Annual","2021","2021","PC","Percentage","0","Units",,,7.624166,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.573333,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.408333,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.900833,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.8575,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.875,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.133333,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.2825,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.431667,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2009","2009","PC","Percentage","0","Units",,,12.3575,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2010","2010","PC","Percentage","0","Units",,,10.3375,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.9075,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.565,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.34,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.508333,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.9633333,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.5341667,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.8341666,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.9025,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.3425,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.0625,,
"IRLT","Long-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.0025,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","1998","1998","PC","Percentage","0","Units",,,8.388333,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","1999","1999","PC","Percentage","0","Units",,,8.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.4025,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.861667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.354167,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.835,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.231875,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.0725,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.371666,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.671667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.989167,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2009","2009","PC","Percentage","0","Units",,,13.08417,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.996667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.9616666,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.8883333,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.3625,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.2099333,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.01936667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.2636917,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.32905,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.3220917,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.3563333,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.42515,,
"IR3TIB","Short-term interest rates, Per cent per annum","LVA","Latvia","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.5487667,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1957","1957","NATUSD","National currency per US dollar","0","Units",,,3.7975,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1958","1958","NATUSD","National currency per US dollar","0","Units",,,6.4,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1959","1959","NATUSD","National currency per US dollar","0","Units",,,6.4,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1960","1960","NATUSD","National currency per US dollar","0","Units",,,6.635,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1961","1961","NATUSD","National currency per US dollar","0","Units",,,6.7,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1962","1962","NATUSD","National currency per US dollar","0","Units",,,6.901208,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1963","1963","NATUSD","National currency per US dollar","0","Units",,,9,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1964","1964","NATUSD","National currency per US dollar","0","Units",,,9,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1965","1965","NATUSD","National currency per US dollar","0","Units",,,10.475,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1966","1966","NATUSD","National currency per US dollar","0","Units",,,13.5,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1967","1967","NATUSD","National currency per US dollar","0","Units",,,14.50639,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1968","1968","NATUSD","National currency per US dollar","0","Units",,,16.29067,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1969","1969","NATUSD","National currency per US dollar","0","Units",,,17.32014,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1970","1970","NATUSD","National currency per US dollar","0","Units",,,18.4431,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1971","1971","NATUSD","National currency per US dollar","0","Units",,,19.93193,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1972","1972","NATUSD","National currency per US dollar","0","Units",,,21.86564,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1973","1973","NATUSD","National currency per US dollar","0","Units",,,23.63698,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1974","1974","NATUSD","National currency per US dollar","0","Units",,,26.06413,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1975","1975","NATUSD","National currency per US dollar","0","Units",,,30.92894,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1976","1976","NATUSD","National currency per US dollar","0","Units",,,34.69392,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1977","1977","NATUSD","National currency per US dollar","0","Units",,,36.77487,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1978","1978","NATUSD","National currency per US dollar","0","Units",,,39.09464,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1979","1979","NATUSD","National currency per US dollar","0","Units",,,42.54977,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1980","1980","NATUSD","National currency per US dollar","0","Units",,,47.28031,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1981","1981","NATUSD","National currency per US dollar","0","Units",,,54.49055,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1982","1982","NATUSD","National currency per US dollar","0","Units",,,64.08472,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1983","1983","NATUSD","National currency per US dollar","0","Units",,,78.8543,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1984","1984","NATUSD","National currency per US dollar","0","Units",,,100.8172,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1985","1985","NATUSD","National currency per US dollar","0","Units",,,142.3117,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1986","1986","NATUSD","National currency per US dollar","0","Units",,,194.2614,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1987","1987","NATUSD","National currency per US dollar","0","Units",,,242.6075,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1988","1988","NATUSD","National currency per US dollar","0","Units",,,299.1738,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1989","1989","NATUSD","National currency per US dollar","0","Units",,,382.5681,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1990","1990","NATUSD","National currency per US dollar","0","Units",,,502.2592,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1991","1991","NATUSD","National currency per US dollar","0","Units",,,633.0452,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1992","1992","NATUSD","National currency per US dollar","0","Units",,,759.282,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,863.0646,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,844.836,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,912.629,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,1036.528,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,1140.723,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,1425.988,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,1755.792,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,2087.587,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,2299.594,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,2504.317,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,2877.259,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,2629.221,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,2321.331,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,2359.107,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,2077.738,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,1966.135,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,2156.834,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,1899.793,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,1847.943,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,1797.687,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,1869.651,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,2002.558,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,2744.51,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,3053.883,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,2951.288,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,2956.897,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,3281.065,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,3695.612,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,3744.319,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1957","1957","NATUSD","National currency per US dollar","0","Units",,,5.615,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1958","1958","NATUSD","National currency per US dollar","0","Units",,,5.615,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1959","1959","NATUSD","National currency per US dollar","0","Units",,,5.615,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1960","1960","NATUSD","National currency per US dollar","0","Units",,,5.615,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1961","1961","NATUSD","National currency per US dollar","0","Units",,,5.951667,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1962","1962","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1963","1963","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1964","1964","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1965","1965","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1966","1966","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1967","1967","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1968","1968","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1969","1969","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1970","1970","NATUSD","National currency per US dollar","0","Units",,,6.625,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1971","1971","NATUSD","National currency per US dollar","0","Units",,,6.625834,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1972","1972","NATUSD","National currency per US dollar","0","Units",,,6.635,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1973","1973","NATUSD","National currency per US dollar","0","Units",,,6.646759,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1974","1974","NATUSD","National currency per US dollar","0","Units",,,7.93,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1975","1975","NATUSD","National currency per US dollar","0","Units",,,8.57,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1976","1976","NATUSD","National currency per US dollar","0","Units",,,8.57,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1977","1977","NATUSD","National currency per US dollar","0","Units",,,8.57,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1978","1978","NATUSD","National currency per US dollar","0","Units",,,8.57,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1979","1979","NATUSD","National currency per US dollar","0","Units",,,8.57,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1980","1980","NATUSD","National currency per US dollar","0","Units",,,8.57,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1981","1981","NATUSD","National currency per US dollar","0","Units",,,21.76333,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1982","1982","NATUSD","National currency per US dollar","0","Units",,,37.40667,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1983","1983","NATUSD","National currency per US dollar","0","Units",,,41.09417,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1984","1984","NATUSD","National currency per US dollar","0","Units",,,44.53268,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1985","1985","NATUSD","National currency per US dollar","0","Units",,,50.45335,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1986","1986","NATUSD","National currency per US dollar","0","Units",,,55.98589,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1987","1987","NATUSD","National currency per US dollar","0","Units",,,62.7762,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1988","1988","NATUSD","National currency per US dollar","0","Units",,,75.80473,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1989","1989","NATUSD","National currency per US dollar","0","Units",,,81.50421,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1990","1990","NATUSD","National currency per US dollar","0","Units",,,91.57929,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1991","1991","NATUSD","National currency per US dollar","0","Units",,,122.4324,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1992","1992","NATUSD","National currency per US dollar","0","Units",,,134.5063,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,142.1717,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,157.0667,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,179.0139,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,207.009,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,231.9755,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,256.572,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,284.1595,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,307.3571,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,328.4714,,
